Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
3.414       -167603.31   -167846.96       243.64   214.9
3.415       -167603.32   -167846.98       243.66   214.9
3.416       -167603.35   -167847.21       243.86   215.1
3.417       -167603.31   -167847.56       244.25   215.5
3.418       -167603.30   -167847.96       244.66   215.8
3.419       -167603.21   -167848.33       245.12   216.2
3.420       -167603.13   -167848.61       245.49   216.6
3.421       -167608.82   -167848.86       240.04   211.7
3.422       -167608.80   -167849.13       240.33   212.0
3.423       -167608.77   -167849.41       240.64   212.3
3.424       -167608.78   -167849.68       240.90   212.5
3.425       -167608.87   -167849.93       241.06   212.6
3.426       -167608.87   -167850.17       241.30   212.9
3.427       -167608.82   -167850.39       241.57   213.1
3.428       -167608.84   -167850.60       241.77   213.3
3.429       -167608.84   -167850.82       241.97   213.5
3.430       -167608.85   -167851.01       242.17   213.6
3.431       -167608.78   -167851.19       242.40   213.8
3.432       -167608.77   -167851.32       242.54   214.0
3.433       -167607.82   -167851.36       243.54   214.8
3.434       -167607.74   -167851.32       243.58   214.9
3.435       -167607.79   -167851.18       243.39   214.7
3.436       -167607.80   -167850.98       243.18   214.5
3.437       -167607.73   -167850.75       243.02   214.4
3.438       -167607.66   -167850.54       242.88   214.3
3.439       -167607.60   -167850.38       242.78   214.2
3.440       -167607.60   -167850.30       242.70   214.1
3.441       -167607.51   -167850.32       242.82   214.2
3.442       -167607.60   -167850.45       242.84   214.2
3.443       -167607.58   -167850.65       243.07   214.4
3.444       -167607.56   -167850.94       243.38   214.7
3.445       -167607.30   -167851.26       243.96   215.2
3.446       -167607.27   -167851.59       244.32   215.5
3.447       -167607.24   -167851.87       244.63   215.8
3.448       -167607.34   -167852.07       244.73   215.9
3.449       -167607.33   -167852.17       244.84   216.0
3.450       -167607.34   -167852.16       244.82   216.0
3.451       -167607.27   -167852.05       244.78   215.9
3.452       -167607.31   -167851.87       244.56   215.7
3.453       -167607.34   -167851.65       244.31   215.5
3.454       -167607.33   -167851.42       244.08   215.3
3.455       -167607.41   -167851.22       243.81   215.1
3.456       -167607.37   -167851.10       243.73   215.0
3.457       -167606.97   -167851.05       244.08   215.3
3.458       -167606.94   -167851.08       244.14   215.4
3.459       -167606.90   -167851.17       244.27   215.5
3.460       -167606.89   -167851.29       244.40   215.6
3.461       -167606.89   -167851.42       244.52   215.7
3.462       -167606.97   -167851.52       244.55   215.7
3.463       -167606.95   -167851.58       244.63   215.8
3.464       -167606.94   -167851.61       244.67   215.8
3.465       -167606.91   -167851.61       244.70   215.9
3.466       -167606.90   -167851.59       244.69   215.9
3.467       -167606.83   -167851.60       244.77   215.9
3.468       -167606.83   -167851.64       244.81   216.0
3.469       -167607.58   -167851.72       244.14   215.4
3.470       -167607.59   -167851.83       244.24   215.5
3.471       -167607.53   -167851.91       244.37   215.6
3.472       -167607.51   -167851.89       244.38   215.6
3.473       -167607.54   -167851.73       244.19   215.4
3.474       -167607.46   -167851.36       243.90   215.2
3.475       -167607.42   -167850.80       243.38   214.7
3.476       -167607.39   -167850.08       242.69   214.1
3.477       -167607.36   -167849.27       241.91   213.4
3.478       -167607.29   -167848.49       241.20   212.8
3.479       -167607.27   -167847.81       240.54   212.2
3.480       -167607.29   -167847.34       240.05   211.8
3.481       -167597.56   -167846.95       249.39   220.0
3.482       -167597.57   -167846.53       248.97   219.6
3.483       -167597.52   -167846.11       248.59   219.3
3.484       -167597.52   -167845.72       248.21   219.0
3.485       -167597.52   -167845.40       247.88   218.7
3.486       -167597.52   -167845.16       247.64   218.5
3.487       -167597.62   -167845.03       247.42   218.3
3.488       -167597.56   -167845.02       247.46   218.3
3.489       -167597.53   -167845.10       247.56   218.4
3.490       -167597.56   -167845.25       247.69   218.5
3.491       -167597.63   -167845.47       247.84   218.6
3.492       -167597.59   -167845.71       248.12   218.9
3.493       -167603.18   -167846.03       242.85   214.2
3.494       -167603.11   -167846.49       243.37   214.7
3.495       -167603.09   -167847.03       243.94   215.2
3.496       -167603.03   -167847.57       244.54   215.7
3.497       -167603.04   -167848.04       245.00   216.1
3.498       -167602.97   -167848.37       245.41   216.5
3.499       -167602.92   -167848.52       245.60   216.7
3.500       -167602.87   -167848.47       245.60   216.7
3.501       -167602.80   -167848.25       245.45   216.5
3.502       -167602.79   -167847.93       245.14   216.2
3.503       -167602.79   -167847.58       244.79   215.9
3.504       -167602.75   -167847.30       244.55   215.7
3.505       -167600.31   -167847.12       246.81   217.7
3.506       -167600.22   -167847.04       246.82   217.7
3.507       -167600.20   -167847.06       246.86   217.8
3.508       -167600.19   -167847.16       246.96   217.9
3.509       -167600.13   -167847.31       247.18   218.1
3.510       -167600.13   -167847.48       247.35   218.2
3.511       -167600.10   -167847.64       247.54   218.4
3.512       -167600.12   -167847.79       247.67   218.5
3.513       -167600.09   -167847.91       247.82   218.6
3.514       -167600.10   -167847.99       247.88   218.7
3.515       -167600.10   -167848.02       247.92   218.7
3.516       -167600.09   -167848.03       247.93   218.7
3.517       -167603.54   -167848.07       244.53   215.7
3.518       -167603.57   -167848.22       244.65   215.8
3.519       -167603.56   -167848.47       244.92   216.0
3.520       -167603.54   -167848.80       245.27   216.4
3.521       -167603.48   -167849.19       245.70   216.7
3.522       -167603.51   -167849.56       246.05   217.1
3.523       -167603.52   -167849.89       246.37   217.3
3.524       -167603.56   -167850.14       246.58   217.5
3.525       -167603.57   -167850.28       246.71   217.6
3.526       -167603.58   -167850.30       246.72   217.6
3.527       -167603.58   -167850.21       246.63   217.6
3.528       -167603.58   -167850.03       246.45   217.4
3.529       -167603.05   -167849.78       246.73   217.6
3.530       -167603.05   -167849.49       246.44   217.4
3.531       -167603.07   -167849.20       246.12   217.1
3.532       -167603.00   -167848.94       245.93   216.9
3.533       -167602.90   -167848.73       245.83   216.9
3.534       -167602.98   -167848.59       245.61   216.7
3.535       -167602.97   -167848.51       245.54   216.6
3.536       -167602.96   -167848.50       245.54   216.6
3.537       -167603.03   -167848.56       245.53   216.6
3.538       -167603.00   -167848.68       245.68   216.7
3.539       -167603.04   -167848.87       245.83   216.9
3.540       -167602.95   -167849.11       246.16   217.2
3.541       -167600.99   -167849.37       248.38   219.1
3.542       -167600.89   -167849.61       248.72   219.4
3.543       -167600.90   -167849.81       248.91   219.6
3.544       -167600.88   -167849.94       249.06   219.7
3.545       -167601.00   -167849.99       248.99   219.6
3.546       -167600.95   -167849.94       248.99   219.6
3.547       -167600.91   -167849.79       248.88   219.5
3.548       -167600.86   -167849.55       248.69   219.4
3.549       -167600.80   -167849.26       248.46   219.2
3.550       -167600.78   -167848.99       248.21   219.0
3.551       -167600.71   -167848.81       248.10   218.9
3.552       -167600.69   -167848.78       248.09   218.8
3.553       -167601.80   -167848.95       247.15   218.0
3.554       -167601.77   -167849.31       247.54   218.4
3.555       -167601.75   -167849.80       248.05   218.8
3.556       -167601.71   -167850.30       248.58   219.3
3.557       -167601.60   -167850.68       249.08   219.7
3.558       -167601.58   -167850.84       249.27   219.9
3.559       -167601.65   -167850.69       249.04   219.7
3.560       -167601.68   -167850.20       248.52   219.2
3.561       -167601.66   -167849.41       247.75   218.6
3.562       -167601.64   -167848.42       246.78   217.7
3.563       -167601.59   -167847.35       245.77   216.8
3.564       -167601.56   -167846.34       244.79   215.9
3.565       -167594.99   -167845.40       250.41   220.9
3.566       -167594.95   -167844.53       249.58   220.2
3.567       -167594.90   -167843.80       248.90   219.6
3.568       -167594.86   -167843.25       248.39   219.1
3.569       -167594.79   -167842.88       248.09   218.8
3.570       -167594.78   -167842.66       247.88   218.7
3.571       -167594.76   -167842.53       247.76   218.6
3.572       -167594.72   -167842.43       247.72   218.5
3.573       -167594.72   -167842.34       247.62   218.4
3.574       -167594.67   -167842.21       247.53   218.4
3.575       -167594.68   -167842.04       247.36   218.2
3.576       -167594.68   -167841.85       247.17   218.0
3.577       -167592.02   -167841.62       249.60   220.2
3.578       -167592.01   -167841.36       249.35   220.0
3.579       -167591.99   -167841.10       249.10   219.7
3.580       -167591.99   -167840.91       248.92   219.6
3.581       -167592.05   -167840.86       248.82   219.5
3.582       -167592.10   -167841.01       248.91   219.6
3.583       -167592.05   -167841.36       249.31   219.9
3.584       -167592.11   -167841.91       249.81   220.4
3.585       -167592.18   -167842.61       250.44   220.9
3.586       -167592.26   -167843.39       251.13   221.5
3.587       -167592.24   -167844.12       251.88   222.2
3.588       -167592.28   -167844.73       252.45   222.7
3.589       -167599.31   -167845.21       245.89   216.9
3.590       -167599.34   -167845.62       246.28   217.3
3.591       -167599.32   -167845.93       246.61   217.5
3.592       -167599.28   -167846.16       246.88   217.8
3.593       -167599.32   -167846.35       247.03   217.9
3.594       -167599.25   -167846.52       247.26   218.1
3.595       -167599.19   -167846.71       247.52   218.3
3.596       -167599.23   -167846.94       247.71   218.5
3.597       -167599.15   -167847.21       248.05   218.8
3.598       -167599.20   -167847.51       248.30   219.0
3.599       -167599.18   -167847.83       248.65   219.3
3.600       -167599.19   -167848.16       248.97   219.6
3.601       -167598.29   -167848.46       250.16   220.7
3.602       -167598.24   -167848.69       250.45   220.9
3.603       -167598.28   -167848.85       250.57   221.0
3.604       -167598.25   -167848.93       250.69   221.1
3.605       -167598.26   -167848.93       250.67   221.1
3.606       -167598.23   -167848.84       250.61   221.1
3.607       -167598.23   -167848.66       250.42   220.9
3.608       -167598.21   -167848.38       250.17   220.7
3.609       -167598.19   -167848.05       249.86   220.4
3.610       -167598.19   -167847.69       249.51   220.1
3.611       -167598.16   -167847.34       249.18   219.8
3.612       -167598.11   -167847.03       248.93   219.6
3.613       -167596.24   -167846.77       250.53   221.0
3.614       -167596.22   -167846.55       250.33   220.8
3.615       -167596.15   -167846.38       250.24   220.7
3.616       -167596.20   -167846.28       250.08   220.6
3.617       -167596.24   -167846.24       250.00   220.5
3.618       -167596.14   -167846.23       250.09   220.6
3.619       -167596.17   -167846.20       250.03   220.6
3.620       -167596.05   -167846.12       250.06   220.6
3.621       -167596.13   -167845.92       249.79   220.3
3.622       -167596.07   -167845.60       249.52   220.1
3.623       -167596.10   -167845.14       249.04   219.7
3.624       -167596.05   -167844.57       248.53   219.2
3.625       -167592.48   -167843.90       251.42   221.8
3.626       -167592.47   -167843.15       250.68   221.1
3.627       -167592.51   -167842.41       249.89   220.4
3.628       -167592.53   -167841.77       249.24   219.9
3.629       -167592.50   -167841.32       248.83   219.5
3.630       -167592.53   -167841.10       248.57   219.3
3.631       -167592.47   -167841.11       248.64   219.3
3.632       -167592.44   -167841.32       248.88   219.5
3.633       -167592.44   -167841.68       249.24   219.9
3.634       -167592.39   -167842.10       249.72   220.3
3.635       -167592.31   -167842.53       250.23   220.7
3.636       -167592.30   -167842.91       250.61   221.1
3.637       -167591.93   -167843.19       251.26   221.6
3.638       -167591.91   -167843.37       251.47   221.8
3.639       -167591.93   -167843.46       251.52   221.9
3.640       -167591.89   -167843.46       251.58   221.9
3.641       -167591.84   -167843.42       251.58   221.9
3.642       -167591.74   -167843.35       251.61   222.0
3.643       -167591.80   -167843.27       251.47   221.8
3.644       -167591.79   -167843.20       251.41   221.8
3.645       -167591.83   -167843.13       251.30   221.7
3.646       -167591.78   -167843.05       251.27   221.7
3.647       -167591.76   -167842.95       251.19   221.6
3.648       -167591.68   -167842.84       251.15   221.6
3.649       -167591.58   -167842.72       251.13   221.5
3.650       -167591.54   -167842.58       251.05   221.5
3.651       -167591.57   -167842.44       250.87   221.3
3.652       -167591.57   -167842.30       250.73   221.2
3.653       -167591.54   -167842.14       250.60   221.1
3.654       -167591.56   -167841.97       250.40   220.9
3.655       -167591.43   -167841.79       250.36   220.9
3.656       -167591.51   -167841.60       250.09   220.6
3.657       -167591.55   -167841.39       249.84   220.4
3.658       -167591.58   -167841.18       249.61   220.2
3.659       -167591.58   -167840.98       249.40   220.0
3.660       -167591.56   -167840.80       249.24   219.9
3.661       -167586.65   -167840.60       253.95   224.0
3.662       -167586.63   -167840.35       253.71   223.8
3.663       -167586.58   -167840.09       253.51   223.6
3.664       -167586.51   -167839.89       253.38   223.5
3.665       -167586.45   -167839.78       253.33   223.5
3.666       -167586.43   -167839.75       253.32   223.5
3.667       -167586.34   -167839.81       253.47   223.6
3.668       -167586.43   -167839.92       253.49   223.6
3.669       -167586.46   -167840.03       253.57   223.7
3.670       -167586.45   -167840.10       253.66   223.8
3.671       -167586.44   -167840.14       253.70   223.8
3.672       -167586.45   -167840.13       253.68   223.8
3.673       -167589.60   -167840.14       250.53   221.0
3.674       -167589.61   -167840.24       250.63   221.1
3.675       -167589.61   -167840.43       250.82   221.3
3.676       -167589.64   -167840.73       251.09   221.5
3.677       -167589.66   -167841.10       251.44   221.8
3.678       -167589.66   -167841.53       251.87   222.2
3.679       -167589.67   -167841.99       252.31   222.6
3.680       -167589.63   -167842.43       252.81   223.0
3.681       -167589.71   -167842.83       253.11   223.3
3.682       -167589.76   -167843.14       253.38   223.5
3.683       -167589.65   -167843.36       253.72   223.8
3.684       -167589.69   -167843.48       253.79   223.9
3.685       -167592.04   -167843.53       251.49   221.8
3.686       -167592.04   -167843.56       251.52   221.9
3.687       -167592.05   -167843.57       251.51   221.9
3.688       -167592.01   -167843.55       251.54   221.9
3.689       -167592.00   -167843.50       251.50   221.9
3.690       -167591.98   -167843.42       251.44   221.8
3.691       -167591.96   -167843.30       251.34   221.7
3.692       -167591.94   -167843.15       251.21   221.6
3.693       -167591.96   -167842.96       251.00   221.4
3.694       -167591.95   -167842.73       250.78   221.2
3.695       -167591.87   -167842.46       250.59   221.1
3.696       -167591.80   -167842.17       250.37   220.9
3.697       -167586.52   -167841.78       255.26   225.2
3.698       -167586.56   -167841.24       254.68   224.7
3.699       -167586.57   -167840.61       254.04   224.1
3.700       -167586.50   -167839.98       253.47   223.6
3.701       -167586.43   -167839.41       252.98   223.2
3.702       -167586.40   -167838.96       252.56   222.8
3.703       -167586.41   -167838.67       252.26   222.5
3.704       -167586.38   -167838.54       252.15   222.4
3.705       -167586.32   -167838.52       252.20   222.5
3.706       -167586.35   -167838.56       252.20   222.5
3.707       -167586.35   -167838.58       252.23   222.5
3.708       -167586.35   -167838.51       252.16   222.4
3.709       -167583.68   -167838.29       254.61   224.6
3.710       -167583.70   -167837.88       254.17   224.2
3.711       -167583.72   -167837.32       253.60   223.7
3.712       -167583.63   -167836.71       253.08   223.3
3.713       -167583.67   -167836.12       252.45   222.7
3.714       -167583.66   -167835.67       252.00   222.3
3.715       -167583.69   -167835.42       251.73   222.1
3.716       -167583.73   -167835.44       251.71   222.0
3.717       -167583.68   -167835.73       252.05   222.3
3.718       -167583.69   -167836.30       252.61   222.8
3.719       -167583.69   -167837.07       253.38   223.5
3.720       -167583.70   -167837.97       254.26   224.3
3.721       -167584.29   -167838.90       254.60   224.6
3.722       -167584.34   -167839.77       255.44   225.3
3.723       -167584.39   -167840.51       256.12   225.9
3.724       -167584.41   -167841.06       256.65   226.4
3.725       -167584.38   -167841.42       257.04   226.7
3.726       -167584.36   -167841.56       257.20   226.9
3.727       -167584.31   -167841.54       257.23   226.9
3.728       -167584.26   -167841.42       257.17   226.9
3.729       -167584.24   -167841.27       257.03   226.7
3.730       -167584.19   -167841.12       256.93   226.7
3.731       -167584.27   -167841.01       256.75   226.5
3.732       -167584.28   -167840.96       256.68   226.4
3.733       -167588.83   -167841.02       252.20   222.5
3.734       -167588.80   -167841.24       252.44   222.7
3.735       -167588.71   -167841.54       252.83   223.0
3.736       -167588.66   -167841.87       253.22   223.4
3.737       -167588.66   -167842.18       253.51   223.6
3.738       -167588.67   -167842.40       253.73   223.8
3.739       -167588.66   -167842.56       253.90   224.0
3.740       -167588.67   -167842.65       253.98   224.0
3.741       -167588.67   -167842.68       254.02   224.1
3.742       -167588.64   -167842.69       254.05   224.1
3.743       -167588.60   -167842.70       254.10   224.2
3.744       -167588.51   -167842.71       254.20   224.2
3.745       -167587.21   -167842.72       255.51   225.4
3.746       -167587.19   -167842.71       255.51   225.4
3.747       -167587.21   -167842.69       255.47   225.4
3.748       -167587.21   -167842.65       255.44   225.3
3.749       -167587.17   -167842.61       255.44   225.3
3.750       -167587.18   -167842.54       255.36   225.3
3.751       -167587.17   -167842.45       255.28   225.2
3.752       -167587.18   -167842.31       255.13   225.1
3.753       -167587.14   -167842.11       254.97   224.9
3.754       -167587.14   -167841.84       254.70   224.7
3.755       -167587.19   -167841.47       254.29   224.3
3.756       -167587.23   -167841.02       253.79   223.9
3.757       -167584.19   -167840.46       256.27   226.1
3.758       -167584.13   -167839.81       255.68   225.5
3.759       -167584.09   -167839.12       255.03   225.0
3.760       -167584.02   -167838.48       254.46   224.5
3.761       -167584.02   -167837.99       253.96   224.0
3.762       -167584.00   -167837.70       253.70   223.8
3.763       -167583.96   -167837.64       253.68   223.8
3.764       -167583.89   -167837.83       253.94   224.0
3.765       -167583.80   -167838.21       254.41   224.4
3.766       -167583.74   -167838.69       254.95   224.9
3.767       -167583.83   -167839.20       255.36   225.3
3.768       -167583.88   -167839.63       255.75   225.6
3.769       -167583.89   -167839.94       256.04   225.9
3.770       -167583.81   -167840.07       256.27   226.1
3.771       -167583.85   -167840.06       256.21   226.0
3.772       -167583.84   -167839.92       256.08   225.9
3.773       -167583.84   -167839.73       255.89   225.7
3.774       -167583.81   -167839.56       255.75   225.6
3.775       -167583.81   -167839.44       255.64   225.5
3.776       -167583.78   -167839.43       255.65   225.5
3.777       -167583.79   -167839.53       255.75   225.6
3.778       -167583.86   -167839.72       255.86   225.7
3.779       -167583.81   -167839.96       256.15   226.0
3.780       -167583.84   -167840.19       256.35   226.1
3.781       -167584.12   -167840.37       256.25   226.0
3.782       -167584.12   -167840.46       256.34   226.1
3.783       -167584.13   -167840.43       256.30   226.1
3.784       -167584.01   -167840.31       256.30   226.1
3.785       -167584.03   -167840.12       256.10   225.9
3.786       -167583.95   -167839.94       255.99   225.8
3.787       -167583.91   -167839.83       255.92   225.8
3.788       -167583.83   -167839.85       256.03   225.9
3.789       -167583.85   -167840.05       256.20   226.0
3.790       -167583.83   -167840.40       256.57   226.3
3.791       -167583.81   -167840.83       257.02   226.7
3.792       -167583.85   -167841.25       257.40   227.1
3.793       -167585.33   -167841.57       256.24   226.0
3.794       -167585.41   -167841.70       256.28   226.1
3.795       -167585.41   -167841.57       256.15   226.0
3.796       -167585.40   -167841.16       255.76   225.6
3.797       -167585.39   -167840.49       255.10   225.0
3.798       -167585.34   -167839.63       254.29   224.3
3.799       -167585.35   -167838.69       253.34   223.5
3.800       -167585.35   -167837.79       252.44   222.7
3.801       -167585.34   -167837.08       251.74   222.1
3.802       -167585.35   -167836.67       251.32   221.7
3.803       -167585.23   -167836.61       251.39   221.8
3.804       -167585.26   -167836.92       251.66   222.0
3.805       -167574.30   -167837.39       263.08   232.1
3.806       -167574.34   -167837.74       263.40   232.4
3.807       -167574.25   -167837.91       263.66   232.6
3.808       -167574.19   -167837.82       263.63   232.6
3.809       -167574.27   -167837.49       263.22   232.2
3.810       -167574.22   -167836.92       262.70   231.7
3.811       -167574.22   -167836.19       261.97   231.1
3.812       -167574.25   -167835.39       261.14   230.4
3.813       -167574.29   -167834.63       260.34   229.7
3.814       -167574.33   -167834.02       259.70   229.1
3.815       -167574.33   -167833.67       259.34   228.8
3.816       -167574.35   -167833.62       259.27   228.7
3.817       -167577.73   -167833.94       256.21   226.0
3.818       -167577.71   -167834.61       256.90   226.6
3.819       -167577.64   -167835.55       257.91   227.5
3.820       -167577.67   -167836.62       258.95   228.4
3.821       -167577.67   -167837.66       260.00   229.4
3.822       -167577.71   -167838.53       260.82   230.1
3.823       -167577.68   -167839.10       261.42   230.6
3.824       -167577.63   -167839.29       261.66   230.8
3.825       -167577.62   -167839.07       261.45   230.6
3.826       -167577.64   -167838.48       260.85   230.1
3.827       -167577.67   -167837.60       259.94   229.3
3.828       -167577.73   -167836.57       258.84   228.3
3.829       -167579.38   -167835.55       256.17   226.0
3.830       -167579.34   -167834.69       255.35   225.3
3.831       -167579.29   -167834.08       254.78   224.8
3.832       -167579.29   -167833.75       254.46   224.5
3.833       -167579.29   -167833.70       254.40   224.4
3.834       -167579.33   -167833.88       254.55   224.5
3.835       -167579.27   -167834.22       254.95   224.9
3.836       -167579.25   -167834.63       255.37   225.3
3.837       -167579.28   -167835.04       255.76   225.6
3.838       -167579.37   -167835.44       256.06   225.9
3.839       -167579.33   -167835.78       256.45   226.2
3.840       -167579.24   -167836.08       256.84   226.6
3.841       -167575.91   -167836.24       260.33   229.6
3.842       -167575.89   -167836.23       260.34   229.7
3.843       -167575.91   -167836.06       260.15   229.5
3.844       -167575.89   -167835.75       259.86   229.2
3.845       -167575.85   -167835.34       259.50   228.9
3.846       -167575.84   -167834.89       259.05   228.5
3.847       -167575.73   -167834.45       258.71   228.2
3.848       -167575.68   -167834.08       258.40   227.9
3.849       -167575.62   -167833.84       258.22   227.8
3.850       -167575.55   -167833.76       258.21   227.8
3.851       -167575.53   -167833.85       258.33   227.9
3.852       -167575.50   -167834.09       258.59   228.1
3.853       -167574.81   -167834.43       259.62   229.0
3.854       -167574.83   -167834.79       259.96   229.3
3.855       -167574.80   -167835.12       260.32   229.6
3.856       -167574.82   -167835.33       260.52   229.8
3.857       -167574.90   -167835.38       260.48   229.8
3.858       -167574.86   -167835.24       260.38   229.7
3.859       -167574.96   -167834.91       259.95   229.3
3.860       -167574.95   -167834.45       259.51   228.9
3.861       -167575.02   -167833.94       258.91   228.4
3.862       -167575.08   -167833.45       258.36   227.9
3.863       -167575.14   -167833.08       257.94   227.5
3.864       -167575.22   -167832.89       257.67   227.3
3.865       -167571.82   -167832.86       261.04   230.3
3.866       -167571.75   -167832.93       261.18   230.4
3.867       -167571.83   -167833.05       261.22   230.4
3.868       -167571.82   -167833.14       261.33   230.5
3.869       -167571.82   -167833.15       261.33   230.5
3.870       -167571.82   -167833.02       261.20   230.4
3.871       -167571.76   -167832.70       260.94   230.2
3.872       -167571.69   -167832.18       260.49   229.8
3.873       -167571.66   -167831.53       259.87   229.2
3.874       -167571.55   -167830.81       259.26   228.7
3.875       -167571.45   -167830.11       258.66   228.2
3.876       -167571.37   -167829.53       258.16   227.7
3.877       -167567.97   -167829.07       261.10   230.3
3.878       -167567.95   -167828.75       260.80   230.1
3.879       -167567.99   -167828.59       260.60   229.9
3.880       -167568.03   -167828.61       260.58   229.9
3.881       -167567.99   -167828.81       260.82   230.1
3.882       -167568.06   -167829.19       261.13   230.4
3.883       -167567.97   -167829.74       261.76   230.9
3.884       -167567.96   -167830.44       262.47   231.5
3.885       -167567.97   -167831.29       263.32   232.3
3.886       -167568.03   -167832.26       264.23   233.1
3.887       -167567.97   -167833.31       265.34   234.1
3.888       -167568.00   -167834.35       266.36   235.0
3.889       -167580.03   -167835.47       255.44   225.3
3.890       -167580.01   -167836.74       256.73   226.5
3.891       -167580.02   -167837.98       257.96   227.6
3.892       -167579.98   -167839.02       259.04   228.5
3.893       -167579.95   -167839.72       259.77   229.2
3.894       -167579.82   -167840.00       260.18   229.5
3.895       -167579.89   -167839.85       259.96   229.3
3.896       -167579.93   -167839.35       259.42   228.8
3.897       -167579.88   -167838.60       258.72   228.2
3.898       -167579.84   -167837.77       257.93   227.5
3.899       -167579.82   -167837.01       257.19   226.9
3.900       -167579.85   -167836.44       256.59   226.3
3.901       -167571.53   -167836.04       264.51   233.3
3.902       -167571.43   -167835.70       264.27   233.1
3.903       -167571.41   -167835.41       264.00   232.9
3.904       -167571.40   -167835.16       263.77   232.7
3.905       -167571.40   -167834.94       263.54   232.5
3.906       -167571.34   -167834.71       263.37   232.3
3.907       -167571.32   -167834.46       263.14   232.1
3.908       -167571.27   -167834.17       262.90   231.9
3.909       -167571.28   -167833.86       262.58   231.6
3.910       -167571.25   -167833.54       262.29   231.4
3.911       -167571.27   -167833.23       261.96   231.1
3.912       -167571.26   -167832.94       261.68   230.8
3.913       -167572.25   -167832.71       260.46   229.8
3.914       -167572.29   -167832.55       260.26   229.6
3.915       -167572.27   -167832.46       260.19   229.5
3.916       -167572.27   -167832.42       260.15   229.5
3.917       -167572.26   -167832.39       260.13   229.5
3.918       -167572.28   -167832.35       260.08   229.4
3.919       -167572.25   -167832.31       260.06   229.4
3.920       -167572.15   -167832.26       260.12   229.5
3.921       -167572.12   -167832.25       260.12   229.5
3.922       -167572.11   -167832.29       260.17   229.5
3.923       -167572.09   -167832.40       260.30   229.6
3.924       -167572.09   -167832.57       260.48   229.8
3.925       -167569.81   -167832.76       262.94   232.0
3.926       -167569.78   -167832.89       263.11   232.1
3.927       -167569.74   -167832.96       263.23   232.2
3.928       -167569.79   -167832.95       263.17   232.1
3.929       -167569.72   -167832.87       263.15   232.1
3.930       -167569.76   -167832.72       262.96   232.0
3.931       -167569.77   -167832.52       262.75   231.8
3.932       -167569.77   -167832.32       262.55   231.6
3.933       -167569.83   -167832.14       262.31   231.4
3.934       -167569.81   -167832.04       262.23   231.3
3.935       -167569.76   -167832.05       262.29   231.4
3.936       -167569.68   -167832.19       262.51   231.6
3.937       -167570.55   -167832.47       261.92   231.1
3.938       -167570.65   -167832.92       262.27   231.4
3.939       -167570.56   -167833.47       262.91   231.9
3.940       -167570.52   -167834.10       263.58   232.5
3.941       -167570.58   -167834.70       264.13   233.0
3.942       -167570.54   -167835.23       264.69   233.5
3.943       -167570.53   -167835.60       265.07   233.8
3.944       -167570.59   -167835.75       265.16   233.9
3.945       -167570.62   -167835.65       265.04   233.8
3.946       -167570.56   -167835.33       264.78   233.6
3.947       -167570.53   -167834.81       264.28   233.1
3.948       -167570.54   -167834.14       263.60   232.5
3.949       -167572.70   -167833.44       260.75   230.0
3.950       -167572.73   -167832.83       260.10   229.4
3.951       -167572.78   -167832.36       259.58   229.0
3.952       -167572.75   -167832.08       259.33   228.8
3.953       -167572.74   -167831.97       259.23   228.7
3.954       -167572.77   -167832.01       259.24   228.7
3.955       -167572.78   -167832.13       259.35   228.8
3.956       -167572.80   -167832.24       259.43   228.9
3.957       -167572.83   -167832.26       259.42   228.8
3.958       -167572.77   -167832.13       259.36   228.8
3.959       -167572.77   -167831.85       259.08   228.5
3.960       -167572.82   -167831.42       258.60   228.1
3.961       -167563.97   -167830.77       266.80   235.4
3.962       -167563.93   -167829.90       265.97   234.6
3.963       -167563.93   -167828.94       265.01   233.8
3.964       -167563.85   -167828.05       264.20   233.1
3.965       -167563.82   -167827.33       263.51   232.4
3.966       -167563.88   -167826.84       262.96   232.0
3.967       -167563.92   -167826.58       262.67   231.7
3.968       -167563.92   -167826.55       262.63   231.7
3.969       -167563.84   -167826.67       262.84   231.9
3.970       -167563.83   -167826.90       263.07   232.1
3.971       -167563.80   -167827.17       263.37   232.3
3.972       -167563.78   -167827.43       263.65   232.6
3.973       -167564.20   -167827.70       263.50   232.4
3.974       -167564.23   -167827.98       263.75   232.7
3.975       -167564.23   -167828.27       264.04   232.9
3.976       -167564.15   -167828.57       264.42   233.3
3.977       -167564.16   -167828.86       264.70   233.5
3.978       -167564.15   -167829.07       264.92   233.7
3.979       -167564.11   -167829.16       265.05   233.8
3.980       -167564.14   -167829.11       264.96   233.7
3.981       -167564.15   -167828.90       264.75   233.5
3.982       -167564.08   -167828.58       264.50   233.3
3.983       -167564.10   -167828.20       264.11   233.0
3.984       -167564.07   -167827.84       263.77   232.7
3.985       -167563.82   -167827.55       263.73   232.6
3.986       -167563.79   -167827.41       263.62   232.6
3.987       -167563.81   -167827.42       263.61   232.5
3.988       -167563.78   -167827.57       263.80   232.7
3.989       -167563.77   -167827.79       264.02   232.9
3.990       -167563.73   -167828.01       264.27   233.1
3.991       -167563.79   -167828.13       264.34   233.2
3.992       -167563.75   -167828.12       264.37   233.2
3.993       -167563.75   -167827.94       264.20   233.1
3.994       -167563.71   -167827.63       263.92   232.8
