Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.038       -145488.39   -145787.86       299.48   303.6
1.039       -145488.36   -145788.41       300.05   304.2
1.040       -145488.35   -145788.90       300.55   304.7
1.041       -145488.36   -145789.28       300.92   305.1
1.042       -145488.30   -145789.46       301.16   305.3
1.043       -145488.33   -145789.41       301.09   305.2
1.044       -145488.35   -145789.12       300.77   304.9
1.045       -145488.33   -145788.59       300.26   304.4
1.046       -145488.38   -145787.91       299.53   303.7
1.047       -145488.32   -145787.14       298.82   302.9
1.048       -145488.27   -145786.39       298.12   302.2
1.049       -145488.32   -145785.74       297.42   301.5
1.050       -145488.32   -145785.22       296.90   301.0
1.051       -145488.33   -145784.87       296.53   300.6
1.052       -145488.36   -145784.64       296.28   300.4
1.053       -145488.29   -145784.50       296.20   300.3
1.054       -145488.33   -145784.38       296.05   300.1
1.055       -145488.33   -145784.25       295.91   300.0
1.056       -145488.21   -145784.09       295.88   300.0
1.057       -145488.21   -145783.91       295.71   299.8
1.058       -145488.17   -145783.76       295.59   299.7
1.059       -145488.19   -145783.69       295.50   299.6
1.060       -145488.21   -145783.73       295.52   299.6
1.061       -145488.22   -145783.92       295.70   299.8
1.062       -145488.20   -145784.25       296.05   300.1
1.063       -145488.19   -145784.65       296.46   300.6
1.064       -145488.21   -145785.07       296.85   301.0
1.065       -145488.20   -145785.41       297.21   301.3
1.066       -145488.27   -145785.62       297.35   301.5
1.067       -145488.28   -145785.66       297.39   301.5
1.068       -145488.29   -145785.52       297.23   301.3
1.069       -145488.35   -145785.25       296.90   301.0
1.070       -145488.38   -145784.91       296.54   300.6
1.071       -145488.30   -145784.61       296.31   300.4
1.072       -145488.36   -145784.45       296.09   300.2
1.073       -145488.33   -145784.53       296.20   300.3
1.074       -145488.44   -145784.91       296.48   300.6
1.075       -145488.38   -145785.60       297.22   301.3
1.076       -145488.34   -145786.54       298.20   302.3
1.077       -145488.30   -145787.62       299.31   303.4
1.078       -145488.45   -145788.70       300.25   304.4
1.079       -145488.48   -145789.67       301.18   305.3
1.080       -145488.51   -145790.40       301.88   306.0
1.081       -145488.53   -145790.82       302.29   306.5
1.082       -145488.54   -145790.92       302.39   306.6
1.083       -145488.50   -145790.72       302.22   306.4
1.084       -145488.50   -145790.28       301.79   306.0
1.085       -145488.46   -145789.69       301.23   305.4
1.086       -145488.51   -145789.05       300.54   304.7
1.087       -145488.45   -145788.47       300.02   304.2
1.088       -145488.34   -145788.02       299.68   303.8
1.089       -145488.35   -145787.75       299.40   303.5
1.090       -145488.31   -145787.66       299.35   303.5
1.091       -145488.31   -145787.70       299.39   303.5
1.092       -145488.32   -145787.80       299.49   303.6
1.093       -145488.29   -145787.87       299.58   303.7
1.094       -145488.25   -145787.79       299.54   303.7
1.095       -145488.27   -145787.52       299.24   303.4
1.096       -145488.30   -145787.02       298.72   302.8
1.097       -145488.30   -145786.30       297.99   302.1
1.098       -145488.22   -145785.39       297.17   301.3
1.099       -145488.21   -145784.36       296.15   300.2
1.100       -145488.21   -145783.28       295.07   299.1
1.101       -145488.28   -145782.25       293.96   298.0
1.102       -145488.25   -145781.34       293.09   297.1
1.103       -145488.21   -145780.64       292.43   296.5
1.104       -145488.17   -145780.21       292.04   296.1
1.105       -145488.08   -145780.08       292.00   296.0
1.106       -145488.05   -145780.27       292.22   296.3
1.107       -145488.02   -145780.73       292.71   296.8
1.108       -145488.02   -145781.41       293.39   297.4
1.109       -145488.08   -145782.22       294.14   298.2
1.110       -145488.09   -145783.06       294.97   299.0
1.111       -145488.08   -145783.82       295.74   299.8
1.112       -145488.11   -145784.40       296.29   300.4
1.113       -145488.08   -145784.72       296.65   300.7
1.114       -145488.07   -145784.77       296.70   300.8
1.115       -145488.09   -145784.57       296.48   300.6
1.116       -145488.13   -145784.19       296.06   300.1
1.117       -145488.11   -145783.70       295.59   299.7
1.118       -145488.11   -145783.23       295.13   299.2
1.119       -145488.11   -145782.86       294.76   298.8
1.120       -145488.08   -145782.67       294.59   298.7
1.121       -145488.11   -145782.69       294.59   298.7
1.122       -145488.08   -145782.95       294.87   298.9
1.123       -145488.11   -145783.41       295.30   299.4
1.124       -145488.07   -145784.02       295.94   300.0
1.125       -145488.10   -145784.68       296.57   300.7
1.126       -145488.09   -145785.31       297.22   301.3
1.127       -145488.11   -145785.83       297.72   301.8
1.128       -145488.14   -145786.17       298.03   302.1
1.129       -145488.10   -145786.28       298.18   302.3
1.130       -145488.05   -145786.14       298.09   302.2
1.131       -145488.02   -145785.78       297.76   301.9
1.132       -145488.08   -145785.25       297.17   301.3
1.133       -145488.06   -145784.63       296.57   300.7
1.134       -145488.11   -145784.01       295.89   300.0
1.135       -145488.15   -145783.45       295.30   299.4
1.136       -145488.09   -145782.98       294.89   299.0
1.137       -145488.09   -145782.64       294.55   298.6
1.138       -145488.09   -145782.39       294.30   298.4
1.139       -145488.07   -145782.19       294.12   298.2
1.140       -145488.06   -145781.99       293.93   298.0
1.141       -145488.06   -145781.79       293.74   297.8
1.142       -145488.09   -145781.60       293.51   297.6
1.143       -145488.09   -145781.45       293.37   297.4
1.144       -145488.14   -145781.40       293.26   297.3
1.145       -145488.12   -145781.52       293.40   297.5
1.146       -145488.15   -145781.87       293.72   297.8
1.147       -145488.13   -145782.46       294.32   298.4
1.148       -145488.16   -145783.29       295.13   299.2
1.149       -145488.14   -145784.32       296.18   300.3
1.150       -145488.19   -145785.46       297.27   301.4
1.151       -145488.21   -145786.62       298.41   302.5
1.152       -145488.29   -145787.69       299.40   303.5
1.153       -145488.29   -145788.56       300.27   304.4
1.154       -145488.41   -145789.16       300.75   304.9
1.155       -145488.43   -145789.39       300.95   305.1
1.156       -145488.41   -145789.22       300.81   305.0
1.157       -145488.37   -145788.68       300.32   304.5
1.158       -145488.40   -145787.83       299.43   303.6
1.159       -145488.42   -145786.77       298.35   302.5
1.160       -145488.42   -145785.67       297.24   301.3
1.161       -145488.45   -145784.68       296.22   300.3
1.162       -145488.44   -145783.93       295.49   299.6
1.163       -145488.41   -145783.49       295.08   299.2
1.164       -145488.44   -145783.37       294.93   299.0
1.165       -145488.47   -145783.51       295.04   299.1
1.166       -145488.42   -145783.78       295.36   299.4
1.167       -145488.37   -145784.04       295.67   299.8
1.168       -145488.46   -145784.18       295.72   299.8
1.169       -145488.47   -145784.11       295.64   299.7
1.170       -145488.46   -145783.84       295.38   299.5
1.171       -145488.40   -145783.42       295.02   299.1
1.172       -145488.38   -145782.96       294.58   298.6
1.173       -145488.40   -145782.55       294.16   298.2
1.174       -145488.41   -145782.30       293.89   298.0
1.175       -145488.40   -145782.27       293.87   297.9
1.176       -145488.41   -145782.46       294.05   298.1
1.177       -145488.41   -145782.82       294.41   298.5
1.178       -145488.38   -145783.30       294.92   299.0
1.179       -145488.38   -145783.83       295.45   299.5
1.180       -145488.36   -145784.32       295.96   300.0
1.181       -145488.35   -145784.73       296.38   300.5
1.182       -145488.52   -145785.05       296.53   300.6
1.183       -145488.53   -145785.26       296.73   300.8
1.184       -145488.62   -145785.39       296.77   300.9
1.185       -145488.64   -145785.47       296.83   300.9
1.186       -145488.60   -145785.56       296.96   301.1
1.187       -145488.65   -145785.70       297.04   301.1
1.188       -145488.71   -145785.91       297.20   301.3
1.189       -145488.70   -145786.19       297.49   301.6
1.190       -145488.83   -145786.50       297.67   301.8
1.191       -145488.88   -145786.82       297.94   302.1
1.192       -145488.84   -145787.12       298.28   302.4
1.193       -145488.91   -145787.37       298.47   302.6
1.194       -145488.94   -145787.56       298.62   302.7
1.195       -145488.97   -145787.71       298.74   302.9
1.196       -145488.90   -145787.83       298.93   303.1
1.197       -145488.95   -145787.95       299.00   303.1
1.198       -145488.94   -145788.07       299.13   303.3
1.199       -145488.98   -145788.20       299.22   303.3
1.200       -145488.94   -145788.31       299.37   303.5
1.201       -145488.89   -145788.38       299.49   303.6
1.202       -145488.93   -145788.35       299.42   303.6
1.203       -145489.02   -145788.18       299.16   303.3
1.204       -145489.02   -145787.83       298.80   302.9
1.205       -145489.09   -145787.30       298.20   302.3
1.206       -145489.09   -145786.63       297.54   301.6
1.207       -145489.04   -145785.92       296.89   301.0
1.208       -145488.94   -145785.28       296.34   300.4
1.209       -145488.91   -145784.80       295.89   300.0
1.210       -145488.85   -145784.57       295.72   299.8
1.211       -145488.85   -145784.64       295.79   299.9
1.212       -145488.86   -145784.97       296.11   300.2
1.213       -145488.82   -145785.51       296.69   300.8
1.214       -145488.88   -145786.16       297.28   301.4
1.215       -145488.86   -145786.80       297.94   302.1
1.216       -145488.79   -145787.32       298.53   302.7
1.217       -145488.80   -145787.62       298.81   302.9
1.218       -145488.79   -145787.64       298.85   303.0
1.219       -145488.82   -145787.38       298.56   302.7
1.220       -145488.78   -145786.90       298.12   302.2
1.221       -145488.82   -145786.29       297.47   301.6
1.222       -145488.86   -145785.64       296.78   300.9
1.223       -145488.83   -145785.06       296.23   300.3
1.224       -145488.73   -145784.65       295.92   300.0
1.225       -145488.61   -145784.45       295.84   299.9
1.226       -145488.62   -145784.50       295.87   300.0
1.227       -145488.65   -145784.76       296.10   300.2
1.228       -145488.70   -145785.19       296.49   300.6
1.229       -145488.77   -145785.70       296.93   301.0
1.230       -145488.77   -145786.25       297.48   301.6
1.231       -145488.71   -145786.76       298.06   302.2
1.232       -145488.62   -145787.21       298.59   302.7
1.233       -145488.67   -145787.53       298.85   303.0
1.234       -145488.66   -145787.69       299.02   303.2
1.235       -145488.63   -145787.65       299.02   303.1
1.236       -145488.63   -145787.38       298.75   302.9
1.237       -145488.65   -145786.87       298.22   302.3
1.238       -145488.62   -145786.17       297.55   301.7
1.239       -145488.56   -145785.35       296.79   300.9
1.240       -145488.49   -145784.53       296.03   300.1
1.241       -145488.46   -145783.82       295.36   299.4
1.242       -145488.54   -145783.35       294.81   298.9
1.243       -145488.51   -145783.19       294.68   298.8
1.244       -145488.47   -145783.36       294.89   299.0
1.245       -145488.45   -145783.83       295.39   299.5
1.246       -145488.43   -145784.50       296.07   300.2
1.247       -145488.43   -145785.20       296.77   300.9
1.248       -145488.39   -145785.78       297.39   301.5
1.249       -145488.48   -145786.10       297.62   301.7
1.250       -145488.52   -145786.08       297.56   301.7
1.251       -145488.56   -145785.71       297.15   301.2
1.252       -145488.52   -145785.01       296.50   300.6
1.253       -145488.50   -145784.13       295.63   299.7
1.254       -145488.55   -145783.19       294.64   298.7
1.255       -145488.57   -145782.35       293.79   297.8
1.256       -145488.65   -145781.77       293.12   297.2
1.257       -145488.68   -145781.53       292.85   296.9
1.258       -145488.69   -145781.68       292.99   297.0
1.259       -145488.64   -145782.18       293.54   297.6
1.260       -145488.67   -145782.94       294.27   298.3
1.261       -145488.66   -145783.84       295.18   299.3
1.262       -145488.62   -145784.70       296.08   300.2
1.263       -145488.65   -145785.40       296.75   300.8
1.264       -145488.72   -145785.82       297.10   301.2
1.265       -145488.74   -145785.90       297.16   301.3
1.266       -145488.67   -145785.67       297.00   301.1
1.267       -145488.63   -145785.18       296.54   300.6
1.268       -145488.64   -145784.56       295.92   300.0
1.269       -145488.75   -145783.96       295.21   299.3
1.270       -145488.78   -145783.48       294.70   298.8
1.271       -145488.73   -145783.20       294.47   298.5
1.272       -145488.70   -145783.15       294.45   298.5
1.273       -145488.74   -145783.28       294.54   298.6
1.274       -145488.72   -145783.54       294.82   298.9
1.275       -145488.75   -145783.83       295.09   299.2
1.276       -145488.72   -145784.07       295.36   299.4
1.277       -145488.67   -145784.20       295.53   299.6
1.278       -145488.68   -145784.19       295.51   299.6
1.279       -145488.66   -145784.08       295.42   299.5
1.280       -145488.69   -145783.92       295.23   299.3
1.281       -145488.82   -145783.76       294.94   299.0
1.282       -145488.80   -145783.65       294.86   298.9
1.283       -145488.77   -145783.64       294.87   298.9
1.284       -145488.72   -145783.74       295.02   299.1
1.285       -145488.67   -145783.95       295.28   299.4
1.286       -145488.58   -145784.24       295.66   299.7
1.287       -145488.64   -145784.59       295.95   300.0
1.288       -145488.57   -145784.96       296.39   300.5
1.289       -145488.57   -145785.32       296.75   300.8
1.290       -145488.66   -145785.67       297.00   301.1
1.291       -145488.70   -145785.97       297.27   301.4
1.292       -145488.74   -145786.22       297.49   301.6
1.293       -145488.81   -145786.44       297.63   301.7
1.294       -145488.85   -145786.64       297.79   301.9
1.295       -145488.89   -145786.83       297.94   302.1
1.296       -145488.91   -145787.02       298.11   302.2
1.297       -145488.94   -145787.19       298.25   302.4
1.298       -145488.94   -145787.34       298.40   302.5
1.299       -145488.96   -145787.45       298.50   302.6
1.300       -145488.98   -145787.52       298.54   302.7
1.301       -145488.95   -145787.55       298.61   302.7
1.302       -145488.92   -145787.54       298.62   302.7
1.303       -145488.97   -145787.50       298.53   302.7
1.304       -145488.98   -145787.43       298.45   302.6
1.305       -145488.92   -145787.34       298.42   302.5
1.306       -145488.95   -145787.27       298.32   302.4
1.307       -145488.91   -145787.19       298.28   302.4
1.308       -145488.91   -145787.13       298.22   302.3
1.309       -145488.98   -145787.08       298.11   302.2
1.310       -145488.98   -145787.08       298.10   302.2
1.311       -145489.01   -145787.14       298.13   302.2
1.312       -145489.09   -145787.26       298.16   302.3
1.313       -145489.06   -145787.45       298.39   302.5
1.314       -145489.08   -145787.69       298.61   302.7
1.315       -145489.01   -145787.94       298.93   303.1
1.316       -145489.01   -145788.13       299.12   303.3
1.317       -145489.06   -145788.22       299.16   303.3
1.318       -145489.04   -145788.17       299.13   303.3
1.319       -145488.97   -145787.95       298.98   303.1
1.320       -145489.00   -145787.55       298.55   302.7
1.321       -145489.05   -145787.01       297.96   302.1
1.322       -145489.01   -145786.38       297.37   301.5
1.323       -145488.95   -145785.73       296.77   300.9
1.324       -145488.94   -145785.13       296.19   300.3
1.325       -145489.01   -145784.65       295.64   299.7
1.326       -145488.97   -145784.32       295.35   299.4
1.327       -145488.99   -145784.17       295.18   299.3
1.328       -145489.10   -145784.19       295.09   299.2
1.329       -145489.05   -145784.37       295.32   299.4
1.330       -145489.03   -145784.65       295.62   299.7
1.331       -145489.07   -145784.96       295.89   300.0
1.332       -145489.08   -145785.25       296.17   300.3
1.333       -145489.05   -145785.44       296.39   300.5
1.334       -145489.10   -145785.47       296.38   300.5
1.335       -145489.09   -145785.33       296.24   300.3
1.336       -145488.99   -145785.04       296.05   300.1
1.337       -145488.97   -145784.65       295.68   299.8
1.338       -145488.92   -145784.26       295.34   299.4
1.339       -145488.96   -145783.98       295.02   299.1
1.340       -145488.89   -145783.91       295.02   299.1
1.341       -145488.84   -145784.14       295.30   299.4
1.342       -145488.79   -145784.70       295.91   300.0
1.343       -145488.86   -145785.57       296.71   300.8
1.344       -145488.81   -145786.65       297.85   302.0
1.345       -145488.90   -145787.83       298.92   303.0
1.346       -145488.91   -145788.91       300.01   304.1
1.347       -145488.99   -145789.75       300.76   304.9
1.348       -145488.94   -145790.21       301.26   305.4
1.349       -145488.97   -145790.20       301.22   305.4
1.350       -145488.96   -145789.71       300.75   304.9
1.351       -145488.93   -145788.85       299.92   304.1
1.352       -145488.92   -145787.73       298.81   302.9
1.353       -145488.97   -145786.54       297.56   301.7
1.354       -145488.86   -145785.45       296.59   300.7
1.355       -145488.89   -145784.61       295.72   299.8
1.356       -145488.91   -145784.11       295.20   299.3
1.357       -145488.92   -145783.97       295.05   299.1
1.358       -145489.04   -145784.15       295.11   299.2
1.359       -145488.96   -145784.54       295.58   299.7
1.360       -145489.01   -145785.06       296.05   300.1
1.361       -145489.06   -145785.57       296.51   300.6
1.362       -145489.03   -145785.99       296.96   301.1
1.363       -145489.11   -145786.28       297.17   301.3
1.364       -145489.07   -145786.44       297.37   301.5
1.365       -145489.05   -145786.52       297.46   301.6
1.366       -145489.11   -145786.51       297.40   301.5
1.367       -145489.16   -145786.46       297.30   301.4
1.368       -145489.16   -145786.39       297.23   301.3
1.369       -145489.17   -145786.32       297.15   301.3
1.370       -145489.17   -145786.27       297.10   301.2
1.371       -145489.12   -145786.23       297.11   301.2
1.372       -145489.12   -145786.22       297.10   301.2
1.373       -145489.10   -145786.25       297.15   301.2
1.374       -145489.06   -145786.35       297.29   301.4
1.375       -145489.15   -145786.53       297.38   301.5
1.376       -145489.22   -145786.78       297.56   301.7
1.377       -145489.28   -145787.08       297.80   301.9
1.378       -145489.27   -145787.37       298.10   302.2
1.379       -145489.33   -145787.58       298.24   302.4
1.380       -145489.33   -145787.64       298.30   302.4
1.381       -145489.32   -145787.48       298.16   302.3
1.382       -145489.21   -145787.09       297.88   302.0
1.383       -145489.30   -145786.49       297.19   301.3
1.384       -145489.30   -145785.73       296.44   300.5
1.385       -145489.28   -145784.95       295.67   299.8
1.386       -145489.31   -145784.24       294.93   299.0
1.387       -145489.32   -145783.70       294.38   298.4
1.388       -145489.32   -145783.40       294.08   298.1
1.389       -145489.34   -145783.33       294.00   298.1
1.390       -145489.43   -145783.45       294.02   298.1
1.391       -145489.48   -145783.65       294.17   298.2
1.392       -145489.39   -145783.82       294.43   298.5
1.393       -145489.47   -145783.90       294.44   298.5
1.394       -145489.46   -145783.83       294.37   298.4
1.395       -145489.48   -145783.60       294.12   298.2
1.396       -145489.53   -145783.30       293.77   297.8
1.397       -145489.57   -145783.02       293.45   297.5
1.398       -145489.55   -145782.88       293.33   297.4
1.399       -145489.54   -145782.96       293.42   297.5
1.400       -145489.55   -145783.29       293.74   297.8
1.401       -145489.61   -145783.87       294.25   298.3
1.402       -145489.65   -145784.61       294.97   299.0
1.403       -145489.68   -145785.41       295.74   299.8
1.404       -145489.62   -145786.14       296.52   300.6
1.405       -145489.64   -145786.68       297.03   301.1
1.406       -145489.69   -145786.95       297.26   301.4
1.407       -145489.75   -145786.94       297.19   301.3
1.408       -145489.74   -145786.68       296.94   301.0
1.409       -145489.68   -145786.24       296.55   300.6
1.410       -145489.70   -145785.71       296.01   300.1
1.411       -145489.65   -145785.19       295.54   299.6
1.412       -145489.57   -145784.78       295.20   299.3
1.413       -145489.61   -145784.53       294.93   299.0
1.414       -145489.58   -145784.51       294.93   299.0
1.415       -145489.70   -145784.74       295.03   299.1
1.416       -145489.72   -145785.18       295.46   299.5
1.417       -145489.79   -145785.81       296.02   300.1
1.418       -145489.77   -145786.54       296.77   300.9
1.419       -145489.82   -145787.26       297.44   301.5
1.420       -145489.87   -145787.87       298.00   302.1
1.421       -145489.93   -145788.26       298.33   302.4
1.422       -145489.96   -145788.38       298.41   302.5
1.423       -145489.94   -145788.19       298.25   302.4
1.424       -145489.98   -145787.74       297.76   301.9
1.425       -145489.98   -145787.09       297.11   301.2
1.426       -145489.99   -145786.33       296.34   300.4
1.427       -145490.01   -145785.59       295.58   299.7
1.428       -145490.05   -145784.96       294.90   299.0
1.429       -145490.10   -145784.53       294.43   298.5
1.430       -145490.08   -145784.35       294.27   298.3
1.431       -145490.19   -145784.46       294.27   298.3
1.432       -145490.25   -145784.84       294.58   298.7
1.433       -145490.24   -145785.44       295.20   299.3
1.434       -145490.22   -145786.16       295.93   300.0
1.435       -145490.20   -145786.87       296.67   300.8
1.436       -145490.21   -145787.42       297.21   301.3
1.437       -145490.19   -145787.69       297.50   301.6
1.438       -145490.24   -145787.58       297.34   301.4
1.439       -145490.24   -145787.07       296.83   300.9
1.440       -145490.29   -145786.21       295.92   300.0
1.441       -145490.30   -145785.12       294.81   298.9
1.442       -145490.31   -145783.96       293.65   297.7
1.443       -145490.31   -145782.91       292.60   296.6
1.444       -145490.31   -145782.12       291.81   295.8
1.445       -145490.30   -145781.70       291.40   295.4
1.446       -145490.24   -145781.67       291.43   295.5
1.447       -145490.14   -145782.00       291.87   295.9
1.448       -145490.22   -145782.62       292.40   296.4
1.449       -145490.16   -145783.39       293.23   297.3
1.450       -145490.13   -145784.22       294.08   298.1
1.451       -145490.13   -145784.99       294.86   298.9
1.452       -145490.11   -145785.66       295.55   299.6
1.453       -145490.07   -145786.20       296.13   300.2
1.454       -145490.03   -145786.61       296.58   300.7
1.455       -145490.06   -145786.90       296.84   300.9
1.456       -145490.09   -145787.08       296.99   301.1
1.457       -145490.05   -145787.15       297.10   301.2
1.458       -145490.06   -145787.12       297.05   301.2
1.459       -145490.00   -145786.97       296.98   301.1
1.460       -145490.01   -145786.75       296.73   300.8
1.461       -145490.06   -145786.46       296.40   300.5
1.462       -145490.03   -145786.14       296.11   300.2
1.463       -145490.01   -145785.82       295.81   299.9
1.464       -145490.07   -145785.52       295.45   299.5
1.465       -145490.10   -145785.25       295.15   299.2
1.466       -145490.05   -145785.03       294.98   299.1
1.467       -145490.04   -145784.86       294.81   298.9
1.468       -145490.08   -145784.75       294.67   298.7
1.469       -145490.04   -145784.71       294.68   298.7
1.470       -145490.03   -145784.74       294.71   298.8
1.471       -145490.07   -145784.86       294.79   298.9
1.472       -145490.05   -145785.09       295.04   299.1
1.473       -145490.12   -145785.44       295.32   299.4
1.474       -145490.13   -145785.94       295.82   299.9
1.475       -145490.18   -145786.58       296.40   300.5
1.476       -145490.25   -145787.35       297.09   301.2
1.477       -145490.25   -145788.20       297.94   302.1
1.478       -145490.28   -145789.06       298.78   302.9
1.479       -145490.28   -145789.87       299.59   303.7
1.480       -145490.21   -145790.55       300.34   304.5
1.481       -145490.21   -145791.03       300.82   305.0
1.482       -145490.19   -145791.28       301.09   305.2
1.483       -145490.11   -145791.27       301.16   305.3
1.484       -145490.14   -145791.01       300.87   305.0
1.485       -145490.13   -145790.55       300.42   304.6
1.486       -145490.09   -145789.95       299.86   304.0
1.487       -145490.11   -145789.29       299.17   303.3
1.488       -145490.07   -145788.65       298.59   302.7
1.489       -145490.09   -145788.11       298.02   302.1
1.490       -145490.08   -145787.69       297.61   301.7
1.491       -145490.04   -145787.42       297.38   301.5
1.492       -145490.05   -145787.27       297.22   301.3
1.493       -145490.00   -145787.19       297.19   301.3
1.494       -145490.02   -145787.13       297.11   301.2
1.495       -145490.02   -145787.04       297.02   301.1
1.496       -145489.94   -145786.89       296.94   301.0
1.497       -145489.93   -145786.66       296.73   300.8
1.498       -145490.04   -145786.36       296.32   300.4
1.499       -145489.95   -145786.04       296.09   300.2
1.500       -145489.97   -145785.75       295.78   299.9
1.501       -145490.03   -145785.53       295.51   299.6
1.502       -145490.10   -145785.42       295.32   299.4
1.503       -145490.12   -145785.42       295.30   299.4
1.504       -145490.18   -145785.50       295.32   299.4
1.505       -145490.17   -145785.63       295.47   299.5
1.506       -145490.10   -145785.78       295.68   299.8
1.507       -145490.06   -145785.90       295.84   299.9
1.508       -145490.02   -145785.97       295.95   300.0
1.509       -145490.02   -145785.95       295.93   300.0
1.510       -145490.08   -145785.84       295.76   299.8
1.511       -145490.17   -145785.64       295.47   299.6
1.512       -145490.14   -145785.40       295.26   299.3
1.513       -145490.17   -145785.15       294.98   299.0
1.514       -145490.09   -145784.95       294.87   298.9
1.515       -145490.12   -145784.87       294.75   298.8
1.516       -145490.10   -145784.96       294.86   298.9
1.517       -145490.07   -145785.26       295.19   299.3
1.518       -145490.03   -145785.79       295.75   299.8
1.519       -145490.07   -145786.51       296.44   300.5
1.520       -145490.13   -145787.36       297.22   301.3
1.521       -145490.15   -145788.24       298.09   302.2
1.522       -145490.15   -145789.03       298.88   303.0
1.523       -145490.15   -145789.66       299.51   303.6
1.524       -145490.13   -145790.06       299.93   304.1
1.525       -145490.14   -145790.23       300.09   304.2
1.526       -145490.13   -145790.18       300.05   304.2
1.527       -145490.14   -145790.00       299.86   304.0
1.528       -145490.16   -145789.76       299.61   303.7
1.529       -145490.14   -145789.55       299.41   303.5
1.530       -145490.20   -145789.41       299.21   303.3
1.531       -145490.25   -145789.36       299.11   303.2
1.532       -145490.21   -145789.39       299.18   303.3
1.533       -145490.18   -145789.45       299.27   303.4
1.534       -145490.16   -145789.44       299.28   303.4
1.535       -145490.06   -145789.32       299.26   303.4
1.536       -145490.00   -145789.02       299.02   303.1
1.537       -145490.08   -145788.52       298.44   302.6
1.538       -145490.00   -145787.84       297.84   302.0
1.539       -145490.03   -145787.04       297.02   301.1
1.540       -145490.03   -145786.24       296.20   300.3
1.541       -145490.10   -145785.56       295.46   299.5
1.542       -145490.13   -145785.14       295.01   299.1
1.543       -145490.15   -145785.10       294.94   299.0
1.544       -145490.17   -145785.45       295.28   299.4
1.545       -145490.11   -145786.17       296.06   300.1
1.546       -145490.06   -145787.14       297.08   301.2
1.547       -145490.07   -145788.18       298.12   302.2
1.548       -145490.14   -145789.11       298.97   303.1
1.549       -145490.20   -145789.71       299.52   303.7
1.550       -145490.09   -145789.84       299.75   303.9
1.551       -145490.11   -145789.43       299.32   303.5
1.552       -145490.11   -145788.50       298.39   302.5
1.553       -145490.13   -145787.14       297.01   301.1
1.554       -145490.05   -145785.53       295.47   299.6
1.555       -145489.96   -145783.88       293.92   298.0
1.556       -145489.93   -145782.41       292.48   296.5
1.557       -145489.94   -145781.32       291.38   295.4
1.558       -145489.85   -145780.72       290.87   294.9
1.559       -145489.80   -145780.69       290.90   294.9
1.560       -145489.83   -145781.18       291.35   295.4
1.561       -145489.82   -145782.08       292.25   296.3
1.562       -145489.83   -145783.22       293.39   297.4
1.563       -145489.91   -145784.41       294.50   298.6
1.564       -145489.93   -145785.46       295.53   299.6
1.565       -145489.81   -145786.24       296.43   300.5
1.566       -145489.83   -145786.65       296.81   300.9
1.567       -145489.79   -145786.69       296.90   301.0
1.568       -145489.79   -145786.41       296.63   300.7
1.569       -145489.76   -145785.94       296.18   300.3
1.570       -145489.74   -145785.40       295.67   299.7
1.571       -145489.69   -145784.93       295.24   299.3
1.572       -145489.68   -145784.62       294.94   299.0
1.573       -145489.74   -145784.54       294.81   298.9
1.574       -145489.80   -145784.69       294.90   299.0
1.575       -145489.77   -145785.06       295.29   299.4
1.576       -145489.76   -145785.56       295.79   299.9
1.577       -145489.86   -145786.11       296.24   300.3
1.578       -145489.94   -145786.63       296.68   300.8
1.579       -145489.98   -145787.08       297.09   301.2
1.580       -145489.99   -145787.42       297.44   301.5
1.581       -145489.99   -145787.65       297.66   301.8
1.582       -145489.97   -145787.75       297.78   301.9
1.583       -145489.99   -145787.72       297.73   301.8
1.584       -145489.96   -145787.57       297.61   301.7
1.585       -145490.04   -145787.32       297.28   301.4
1.586       -145490.15   -145786.99       296.84   300.9
1.587       -145490.14   -145786.63       296.49   300.6
1.588       -145490.16   -145786.30       296.14   300.2
1.589       -145490.14   -145786.06       295.92   300.0
1.590       -145490.26   -145785.97       295.71   299.8
1.591       -145490.25   -145786.05       295.80   299.9
1.592       -145490.26   -145786.31       296.05   300.1
1.593       -145490.25   -145786.70       296.45   300.5
1.594       -145490.31   -145787.16       296.85   300.9
1.595       -145490.33   -145787.58       297.25   301.4
1.596       -145490.35   -145787.86       297.51   301.6
1.597       -145490.40   -145787.93       297.53   301.6
1.598       -145490.52   -145787.75       297.24   301.3
1.599       -145490.55   -145787.34       296.79   300.9
1.600       -145490.55   -145786.75       296.20   300.3
1.601       -145490.53   -145786.09       295.55   299.6
1.602       -145490.53   -145785.44       294.90   299.0
1.603       -145490.52   -145784.87       294.36   298.4
1.604       -145490.51   -145784.44       293.93   298.0
1.605       -145490.52   -145784.15       293.63   297.7
1.606       -145490.53   -145783.97       293.44   297.5
1.607       -145490.46   -145783.85       293.40   297.4
1.608       -145490.48   -145783.76       293.27   297.3
1.609       -145490.46   -145783.66       293.20   297.3
1.610       -145490.48   -145783.57       293.10   297.1
1.611       -145490.41   -145783.51       293.11   297.2
1.612       -145490.37   -145783.50       293.13   297.2
1.613       -145490.45   -145783.56       293.11   297.2
1.614       -145490.44   -145783.67       293.23   297.3
1.615       -145490.36   -145783.82       293.46   297.5
1.616       -145490.33   -145783.98       293.65   297.7
1.617       -145490.38   -145784.14       293.76   297.8
1.618       -145490.40   -145784.28       293.88   297.9
