Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.002       -145498.67   -145785.83       287.16   291.1
1.989       -145496.70   -145787.30       290.60   294.6
2.011       -145494.71   -145784.63       289.92   293.9
2.003       -145498.70   -145786.16       287.46   291.4
1.990       -145496.71   -145789.04       292.33   296.4
2.012       -145494.84   -145785.02       290.18   294.2
2.004       -145498.66   -145786.74       288.09   292.1
1.991       -145496.56   -145790.68       294.12   298.2
2.013       -145494.93   -145785.65       290.71   294.7
2.005       -145498.63   -145787.49       288.86   292.8
1.992       -145496.56   -145791.95       295.39   299.5
2.014       -145494.87   -145786.46       291.59   295.6
2.006       -145498.68   -145788.26       289.58   293.6
1.993       -145496.64   -145792.66       296.02   300.1
2.015       -145494.96   -145787.38       292.41   296.4
2.007       -145498.72   -145788.95       290.22   294.2
1.994       -145496.60   -145792.70       296.10   300.2
2.016       -145495.04   -145788.30       293.26   297.3
2.008       -145498.77   -145789.43       290.66   294.7
1.995       -145496.57   -145792.06       295.49   299.6
2.017       -145495.01   -145789.12       294.11   298.2
2.009       -145498.79   -145789.65       290.86   294.9
1.996       -145496.62   -145790.86       294.24   298.3
2.010       -145498.80   -145789.60       290.79   294.8
2.018       -145495.02   -145789.76       294.74   298.8
1.997       -145496.67   -145789.27       292.60   296.6
2.011       -145498.70   -145789.30       290.60   294.6
2.019       -145494.97   -145790.20       295.22   299.3
1.998       -145496.59   -145787.54       290.95   295.0
2.012       -145498.65   -145788.86       290.21   294.2
2.020       -145494.90   -145790.41       295.51   299.6
1.999       -145496.67   -145785.92       289.24   293.2
2.013       -145498.64   -145788.40       289.76   293.8
2.021       -145494.87   -145790.44       295.57   299.6
2.000       -145496.63   -145784.60       287.97   291.9
2.014       -145498.60   -145788.07       289.47   293.5
2.022       -145494.86   -145790.34       295.48   299.6
2.001       -145496.55   -145783.73       287.17   291.1
2.015       -145498.57   -145787.99       289.42   293.4
2.023       -145494.86   -145790.20       295.34   299.4
2.002       -145496.58   -145783.36       286.78   290.7
2.016       -145498.51   -145788.26       289.75   293.8
2.024       -145494.92   -145790.06       295.13   299.2
2.003       -145496.59   -145783.46       286.87   290.8
2.017       -145498.50   -145788.93       290.43   294.4
2.025       -145494.92   -145789.97       295.05   299.1
2.004       -145496.53   -145783.94       287.41   291.4
2.018       -145498.54   -145789.95       291.41   295.4
2.026       -145494.97   -145789.96       294.99   299.1
2.005       -145496.45   -145784.67       288.22   292.2
2.019       -145498.59   -145791.22       292.64   296.7
2.027       -145494.98   -145790.00       295.01   299.1
2.020       -145498.60   -145792.57       293.97   298.0
2.006       -145496.48   -145785.49       289.01   293.0
2.028       -145494.97   -145790.04       295.07   299.1
2.021       -145498.59   -145793.80       295.21   299.3
2.007       -145496.43   -145786.24       289.81   293.8
2.029       -145494.99   -145790.02       295.03   299.1
2.022       -145498.65   -145794.70       296.06   300.1
2.008       -145496.46   -145786.83       290.37   294.4
2.030       -145494.98   -145789.90       294.92   299.0
2.023       -145498.61   -145795.14       296.53   300.6
2.009       -145496.47   -145787.19       290.71   294.7
2.031       -145494.95   -145789.64       294.69   298.8
2.024       -145498.68   -145795.07       296.38   300.5
2.010       -145496.39   -145787.34       290.95   295.0
2.032       -145494.94   -145789.26       294.32   298.4
2.025       -145498.67   -145794.49       295.82   299.9
2.011       -145496.39   -145787.34       290.95   295.0
2.033       -145494.87   -145788.81       293.94   298.0
2.026       -145498.71   -145793.54       294.84   298.9
2.012       -145496.40   -145787.31       290.91   294.9
2.034       -145494.84   -145788.36       293.52   297.6
2.027       -145498.68   -145792.39       293.71   297.8
2.013       -145496.42   -145787.35       290.93   295.0
2.035       -145494.80   -145787.97       293.16   297.2
2.028       -145498.61   -145791.25       292.64   296.7
2.014       -145496.44   -145787.57       291.13   295.1
2.036       -145494.83   -145787.66       292.83   296.9
2.029       -145498.58   -145790.30       291.73   295.8
2.015       -145496.43   -145788.00       291.58   295.6
2.037       -145494.78   -145787.46       292.69   296.7
2.030       -145498.52   -145789.68       291.17   295.2
2.016       -145496.42   -145788.65       292.23   296.3
2.038       -145494.75   -145787.35       292.60   296.6
2.031       -145498.45   -145789.44       290.99   295.0
2.017       -145496.51   -145789.42       292.92   297.0
2.039       -145494.74   -145787.28       292.54   296.6
2.032       -145498.49   -145789.54       291.05   295.1
2.018       -145496.53   -145790.21       293.68   297.7
2.040       -145494.71   -145787.21       292.50   296.5
2.033       -145498.55   -145789.91       291.36   295.4
2.019       -145496.51   -145790.87       294.36   298.4
2.041       -145494.70   -145787.07       292.37   296.4
2.034       -145498.55   -145790.40       291.85   295.9
2.020       -145496.49   -145791.27       294.79   298.9
2.042       -145494.67   -145786.85       292.17   296.2
2.035       -145498.46   -145790.84       292.37   296.4
2.043       -145494.66   -145786.53       291.87   295.9
2.021       -145496.41   -145791.34       294.93   299.0
2.036       -145498.36   -145791.07       292.72   296.8
2.044       -145494.62   -145786.14       291.52   295.5
2.022       -145496.36   -145791.06       294.69   298.8
2.037       -145498.31   -145791.02       292.70   296.7
2.045       -145494.63   -145785.70       291.07   295.1
2.023       -145496.35   -145790.46       294.11   298.2
2.038       -145498.24   -145790.63       292.39   296.4
2.046       -145494.60   -145785.26       290.67   294.7
2.024       -145496.30   -145789.66       293.36   297.4
2.039       -145498.17   -145789.97       291.80   295.8
2.047       -145494.57   -145784.89       290.32   294.3
2.025       -145496.29   -145788.76       292.47   296.5
2.040       -145498.12   -145789.10       290.98   295.0
2.048       -145494.65   -145784.60       289.95   294.0
2.026       -145496.23   -145787.89       291.66   295.7
2.041       -145498.14   -145788.16       290.02   294.0
2.049       -145494.63   -145784.48       289.85   293.9
2.027       -145496.20   -145787.14       290.94   295.0
2.042       -145498.11   -145787.26       289.15   293.1
2.050       -145494.64   -145784.57       289.93   293.9
2.028       -145496.26   -145786.58       290.33   294.3
2.043       -145498.08   -145786.51       288.43   292.4
2.051       -145494.75   -145784.89       290.15   294.2
2.029       -145496.31   -145786.25       289.94   293.9
2.044       -145498.01   -145785.99       287.98   292.0
2.052       -145494.80   -145785.44       290.65   294.7
2.030       -145496.33   -145786.15       289.82   293.8
2.045       -145497.97   -145785.72       287.75   291.7
2.053       -145494.80   -145786.18       291.38   295.4
2.031       -145496.29   -145786.23       289.94   293.9
2.046       -145497.98   -145785.73       287.75   291.7
2.054       -145494.86   -145787.01       292.15   296.2
2.032       -145496.36   -145786.45       290.10   294.1
2.047       -145497.97   -145786.00       288.03   292.0
2.055       -145494.85   -145787.85       293.01   297.1
2.033       -145496.33   -145786.77       290.44   294.5
2.048       -145497.99   -145786.49       288.50   292.5
2.056       -145494.95   -145788.58       293.63   297.7
2.034       -145496.37   -145787.13       290.76   294.8
2.049       -145497.98   -145787.17       289.20   293.2
2.057       -145494.95   -145789.10       294.15   298.2
2.035       -145496.40   -145787.48       291.08   295.1
2.050       -145498.00   -145787.99       289.99   294.0
2.058       -145494.85   -145789.36       294.50   298.6
2.036       -145496.49   -145787.81       291.32   295.3
2.051       -145497.95   -145788.87       290.93   294.9
2.059       -145494.89   -145789.35       294.47   298.5
2.037       -145496.48   -145788.09       291.60   295.6
2.052       -145497.95   -145789.73       291.78   295.8
2.060       -145494.88   -145789.12       294.24   298.3
2.053       -145497.96   -145790.49       292.54   296.6
2.038       -145496.58   -145788.31       291.73   295.8
2.054       -145497.94   -145791.08       293.14   297.2
2.061       -145494.91   -145788.73       293.82   297.9
2.039       -145496.55   -145788.46       291.91   295.9
2.062       -145494.97   -145788.26       293.29   297.3
2.055       -145497.97   -145791.43       293.46   297.5
2.040       -145496.56   -145788.58       292.02   296.0
2.063       -145494.96   -145787.79       292.83   296.9
2.056       -145498.02   -145791.52       293.50   297.6
2.041       -145496.49   -145788.64       292.15   296.2
2.064       -145494.99   -145787.39       292.40   296.4
2.057       -145498.04   -145791.37       293.33   297.4
2.042       -145496.53   -145788.66       292.13   296.2
2.065       -145495.05   -145787.08       292.03   296.1
2.058       -145498.06   -145791.03       292.97   297.0
2.043       -145496.53   -145788.64       292.11   296.1
2.066       -145495.09   -145786.89       291.81   295.8
2.059       -145498.13   -145790.59       292.46   296.5
2.044       -145496.61   -145788.57       291.96   296.0
2.067       -145495.10   -145786.81       291.71   295.7
2.060       -145498.05   -145790.13       292.07   296.1
2.045       -145496.62   -145788.47       291.85   295.9
2.068       -145495.02   -145786.81       291.79   295.8
2.061       -145498.07   -145789.71       291.64   295.7
2.046       -145496.58   -145788.33       291.75   295.8
2.069       -145495.05   -145786.84       291.79   295.8
2.062       -145498.00   -145789.36       291.36   295.4
2.047       -145496.51   -145788.19       291.68   295.7
2.070       -145495.09   -145786.87       291.78   295.8
2.063       -145497.95   -145789.06       291.12   295.1
2.048       -145496.50   -145788.07       291.57   295.6
2.071       -145495.03   -145786.85       291.82   295.9
2.064       -145498.00   -145788.77       290.77   294.8
2.049       -145496.54   -145788.02       291.48   295.5
2.072       -145495.05   -145786.71       291.66   295.7
2.065       -145497.98   -145788.43       290.45   294.5
2.050       -145496.50   -145788.10       291.59   295.6
2.073       -145495.00   -145786.41       291.41   295.4
2.066       -145498.06   -145787.97       289.91   293.9
2.051       -145496.49   -145788.33       291.84   295.9
2.074       -145495.02   -145785.94       290.92   294.9
2.067       -145498.09   -145787.38       289.30   293.3
2.052       -145496.51   -145788.71       292.21   296.2
2.075       -145495.02   -145785.31       290.29   294.3
2.068       -145498.02   -145786.68       288.66   292.6
2.053       -145496.44   -145789.20       292.76   296.8
2.076       -145495.00   -145784.56       289.56   293.6
2.069       -145498.01   -145785.92       287.91   291.9
2.054       -145496.42   -145789.72       293.29   297.3
2.077       -145495.01   -145783.79       288.78   292.8
2.070       -145497.89   -145785.17       287.28   291.2
2.055       -145496.47   -145790.14       293.67   297.7
2.078       -145495.01   -145783.11       288.09   292.1
2.071       -145497.92   -145784.53       286.62   290.6
2.056       -145496.44   -145790.39       293.95   298.0
2.079       -145495.13   -145782.62       287.49   291.5
2.072       -145497.84   -145784.08       286.24   290.2
2.057       -145496.36   -145790.41       294.06   298.1
2.080       -145495.12   -145782.43       287.31   291.3
2.073       -145497.89   -145783.86       285.97   289.9
2.058       -145496.37   -145790.21       293.84   297.9
2.081       -145495.05   -145782.58       287.53   291.5
2.074       -145497.92   -145783.92       286.00   290.0
2.059       -145496.38   -145789.83       293.45   297.5
2.082       -145495.12   -145783.05       287.93   291.9
2.075       -145497.90   -145784.22       286.33   290.3
2.060       -145496.37   -145789.42       293.04   297.1
2.083       -145495.22   -145783.76       288.54   292.5
2.076       -145497.90   -145784.71       286.81   290.8
2.061       -145496.34   -145789.06       292.72   296.8
2.084       -145495.26   -145784.58       289.32   293.3
2.077       -145497.88   -145785.32       287.43   291.4
2.062       -145496.28   -145788.86       292.58   296.6
2.085       -145495.24   -145785.39       290.15   294.2
2.078       -145497.88   -145785.94       288.06   292.0
2.086       -145495.27   -145786.08       290.81   294.8
2.063       -145496.34   -145788.84       292.51   296.5
2.079       -145497.92   -145786.50       288.58   292.6
2.087       -145495.16   -145786.61       291.44   295.5
2.064       -145496.30   -145788.98       292.68   296.7
2.080       -145497.93   -145786.92       288.99   293.0
2.088       -145495.17   -145786.95       291.79   295.8
2.065       -145496.38   -145789.18       292.81   296.8
2.089       -145495.21   -145787.16       291.94   296.0
2.081       -145497.93   -145787.18       289.24   293.2
2.066       -145496.40   -145789.32       292.92   297.0
2.090       -145495.28   -145787.29       292.02   296.0
2.082       -145497.86   -145787.24       289.37   293.4
2.067       -145496.38   -145789.28       292.90   296.9
2.091       -145495.23   -145787.45       292.22   296.3
2.083       -145497.84   -145787.11       289.27   293.3
2.068       -145496.37   -145788.98       292.61   296.7
2.092       -145495.28   -145787.70       292.43   296.5
2.084       -145497.81   -145786.84       289.03   293.0
2.069       -145496.39   -145788.40       292.01   296.0
2.093       -145495.29   -145788.13       292.84   296.9
2.085       -145497.79   -145786.48       288.69   292.7
2.070       -145496.35   -145787.57       291.22   295.2
2.094       -145495.29   -145788.75       293.46   297.5
2.086       -145497.77   -145786.09       288.33   292.3
2.071       -145496.40   -145786.58       290.18   294.2
2.095       -145495.22   -145789.56       294.34   298.4
2.087       -145497.74   -145785.76       288.03   292.0
2.072       -145496.46   -145785.53       289.06   293.1
2.096       -145495.31   -145790.46       295.15   299.2
2.088       -145497.67   -145785.58       287.91   291.9
2.073       -145496.37   -145784.52       288.15   292.1
2.097       -145495.27   -145791.38       296.11   300.2
2.089       -145497.64   -145785.59       287.95   291.9
2.074       -145496.46   -145783.65       287.19   291.2
2.098       -145495.22   -145792.19       296.97   301.1
2.090       -145497.65   -145785.83       288.18   292.2
2.075       -145496.45   -145782.97       286.52   290.5
2.099       -145495.32   -145792.80       297.48   301.6
2.091       -145497.57   -145786.31       288.74   292.7
2.076       -145496.46   -145782.48       286.02   290.0
2.100       -145495.26   -145793.13       297.87   302.0
2.092       -145497.63   -145786.97       289.34   293.3
2.077       -145496.43   -145782.16       285.73   289.7
2.101       -145495.39   -145793.15       297.76   301.9
2.093       -145497.68   -145787.75       290.06   294.1
2.078       -145496.52   -145781.97       285.45   289.4
2.102       -145495.40   -145792.87       297.47   301.6
2.094       -145497.73   -145788.54       290.81   294.8
2.079       -145496.55   -145781.88       285.33   289.3
2.103       -145495.36   -145792.33       296.98   301.1
2.095       -145497.70   -145789.23       291.54   295.6
2.080       -145496.52   -145781.88       285.36   289.3
2.104       -145495.36   -145791.62       296.26   300.3
2.096       -145497.63   -145789.76       292.13   296.2
2.081       -145496.48   -145781.99       285.51   289.5
2.105       -145495.37   -145790.84       295.47   299.5
2.097       -145497.58   -145790.08       292.50   296.5
2.082       -145496.44   -145782.21       285.77   289.7
2.106       -145495.34   -145790.07       294.74   298.8
2.083       -145496.48   -145782.58       286.10   290.1
2.098       -145497.55   -145790.20       292.65   296.7
2.107       -145495.29   -145789.40       294.10   298.2
2.084       -145496.52   -145783.08       286.56   290.5
2.099       -145497.54   -145790.17       292.63   296.7
2.108       -145495.42   -145788.87       293.45   297.5
2.085       -145496.52   -145783.68       287.17   291.1
2.100       -145497.56   -145790.08       292.51   296.6
2.109       -145495.45   -145788.50       293.05   297.1
2.086       -145496.58   -145784.36       287.78   291.8
2.101       -145497.58   -145790.03       292.46   296.5
2.110       -145495.49   -145788.26       292.77   296.8
2.087       -145496.52   -145785.07       288.55   292.5
2.102       -145497.49   -145790.11       292.61   296.7
2.111       -145495.45   -145788.10       292.65   296.7
2.088       -145496.55   -145785.76       289.20   293.2
2.103       -145497.44   -145790.35       292.90   296.9
2.112       -145495.43   -145787.98       292.54   296.6
2.089       -145496.61   -145786.41       289.80   293.8
2.104       -145497.47   -145790.76       293.29   297.3
2.113       -145495.38   -145787.85       292.47   296.5
2.090       -145496.70   -145787.04       290.34   294.3
2.105       -145497.36   -145791.31       293.94   298.0
2.114       -145495.42   -145787.72       292.30   296.3
2.091       -145496.73   -145787.67       290.95   295.0
2.106       -145497.40   -145791.95       294.55   298.6
2.115       -145495.44   -145787.58       292.14   296.2
2.092       -145496.69   -145788.32       291.63   295.7
2.107       -145497.40   -145792.59       295.19   299.3
2.116       -145495.39   -145787.45       292.05   296.1
2.093       -145496.79   -145789.00       292.21   296.2
2.108       -145497.52   -145793.14       295.62   299.7
2.117       -145495.42   -145787.35       291.93   296.0
2.094       -145496.81   -145789.72       292.91   297.0
2.109       -145497.55   -145793.52       295.97   300.1
2.118       -145495.41   -145787.30       291.89   295.9
2.095       -145496.78   -145790.46       293.68   297.7
2.119       -145495.45   -145787.29       291.84   295.9
2.110       -145497.60   -145793.66       296.06   300.1
2.096       -145496.70   -145791.17       294.47   298.5
2.120       -145495.50   -145787.32       291.82   295.8
2.111       -145497.55   -145793.53       295.98   300.1
2.097       -145496.72   -145791.82       295.10   299.2
2.121       -145495.49   -145787.39       291.90   295.9
2.112       -145497.59   -145793.10       295.51   299.6
2.098       -145496.67   -145792.34       295.68   299.8
2.122       -145495.52   -145787.47       291.95   296.0
2.113       -145497.53   -145792.42       294.88   299.0
2.099       -145496.69   -145792.70       296.01   300.1
2.123       -145495.55   -145787.54       291.99   296.0
2.114       -145497.50   -145791.55       294.05   298.1
2.100       -145496.75   -145792.84       296.08   300.2
2.124       -145495.50   -145787.59       292.09   296.1
2.115       -145497.42   -145790.62       293.20   297.3
2.101       -145496.79   -145792.73       295.94   300.0
2.125       -145495.56   -145787.61       292.06   296.1
2.116       -145497.41   -145789.75       292.34   296.4
2.102       -145496.84   -145792.36       295.52   299.6
2.126       -145495.49   -145787.62       292.13   296.2
2.117       -145497.45   -145789.04       291.59   295.6
2.103       -145496.77   -145791.74       294.97   299.0
2.127       -145495.51   -145787.59       292.09   296.1
2.118       -145497.49   -145788.56       291.07   295.1
2.104       -145496.79   -145790.91       294.12   298.2
2.128       -145495.48   -145787.50       292.02   296.0
2.119       -145497.47   -145788.32       290.85   294.9
2.105       -145496.74   -145789.94       293.20   297.2
2.129       -145495.53   -145787.32       291.80   295.8
2.120       -145497.51   -145788.29       290.78   294.8
2.106       -145496.77   -145788.96       292.19   296.2
2.130       -145495.49   -145787.05       291.56   295.6
2.121       -145497.46   -145788.38       290.92   294.9
2.107       -145496.75   -145788.04       291.29   295.3
2.131       -145495.53   -145786.70       291.17   295.2
2.122       -145497.43   -145788.52       291.09   295.1
2.108       -145496.68   -145787.30       290.62   294.6
2.132       -145495.55   -145786.33       290.78   294.8
2.123       -145497.45   -145788.64       291.19   295.2
2.109       -145496.62   -145786.78       290.16   294.2
2.133       -145495.57   -145786.03       290.45   294.5
2.124       -145497.51   -145788.72       291.22   295.2
2.110       -145496.60   -145786.50       289.89   293.9
2.134       -145495.49   -145785.85       290.35   294.4
2.125       -145497.54   -145788.78       291.24   295.3
2.111       -145496.57   -145786.40       289.83   293.8
2.135       -145495.43   -145785.84       290.41   294.4
2.112       -145496.62   -145786.41       289.79   293.8
2.126       -145497.53   -145788.82       291.29   295.3
2.136       -145495.45   -145786.02       290.57   294.6
2.113       -145496.75   -145786.45       289.70   293.7
2.127       -145497.51   -145788.84       291.33   295.4
2.137       -145495.42   -145786.38       290.97   295.0
2.114       -145496.67   -145786.48       289.81   293.8
2.128       -145497.50   -145788.86       291.36   295.4
2.138       -145495.50   -145786.87       291.37   295.4
2.115       -145496.60   -145786.47       289.86   293.9
2.129       -145497.44   -145788.85       291.40   295.4
2.139       -145495.44   -145787.39       291.95   296.0
2.116       -145496.63   -145786.41       289.78   293.8
2.130       -145497.47   -145788.81       291.35   295.4
2.140       -145495.40   -145787.85       292.45   296.5
2.117       -145496.66   -145786.32       289.66   293.7
2.131       -145497.46   -145788.73       291.27   295.3
2.141       -145495.36   -145788.18       292.82   296.9
2.118       -145496.68   -145786.22       289.54   293.5
2.132       -145497.44   -145788.58       291.14   295.2
2.142       -145495.34   -145788.32       292.97   297.0
2.119       -145496.71   -145786.13       289.42   293.4
2.133       -145497.50   -145788.36       290.86   294.9
2.143       -145495.31   -145788.21       292.90   296.9
2.120       -145496.61   -145786.06       289.44   293.4
2.134       -145497.57   -145788.11       290.55   294.6
2.144       -145495.30   -145787.86       292.56   296.6
2.121       -145496.58   -145785.99       289.41   293.4
2.135       -145497.59   -145787.86       290.27   294.3
2.145       -145495.33   -145787.30       291.98   296.0
2.122       -145496.61   -145785.93       289.32   293.3
2.136       -145497.57   -145787.64       290.07   294.1
2.146       -145495.27   -145786.62       291.35   295.4
2.123       -145496.67   -145785.88       289.22   293.2
2.147       -145495.23   -145785.90       290.68   294.7
2.137       -145497.59   -145787.49       289.90   293.9
2.124       -145496.57   -145785.85       289.28   293.3
2.148       -145495.21   -145785.28       290.07   294.1
2.138       -145497.57   -145787.41       289.85   293.8
2.125       -145496.53   -145785.84       289.31   293.3
2.149       -145495.25   -145784.87       289.61   293.6
2.139       -145497.62   -145787.41       289.79   293.8
2.126       -145496.57   -145785.88       289.31   293.3
2.150       -145495.25   -145784.74       289.49   293.5
2.140       -145497.61   -145787.45       289.84   293.8
2.127       -145496.60   -145785.98       289.37   293.4
2.151       -145495.23   -145784.94       289.71   293.7
2.141       -145497.64   -145787.51       289.87   293.9
2.128       -145496.66   -145786.13       289.47   293.5
2.152       -145495.22   -145785.41       290.19   294.2
2.142       -145497.69   -145787.55       289.86   293.9
2.129       -145496.73   -145786.33       289.60   293.6
2.153       -145495.26   -145786.07       290.81   294.8
2.143       -145497.64   -145787.55       289.91   293.9
2.130       -145496.70   -145786.53       289.83   293.8
2.154       -145495.27   -145786.80       291.53   295.6
2.144       -145497.64   -145787.50       289.87   293.9
2.131       -145496.70   -145786.66       289.97   294.0
2.155       -145495.31   -145787.46       292.15   296.2
2.145       -145497.69   -145787.41       289.72   293.7
2.132       -145496.66   -145786.69       290.02   294.0
2.156       -145495.36   -145787.95       292.58   296.6
2.146       -145497.65   -145787.27       289.62   293.6
2.133       -145496.63   -145786.57       289.94   293.9
2.157       -145495.43   -145788.19       292.76   296.8
2.147       -145497.66   -145787.11       289.45   293.4
2.134       -145496.67   -145786.30       289.63   293.6
2.158       -145495.43   -145788.19       292.76   296.8
2.148       -145497.66   -145786.90       289.23   293.2
2.135       -145496.59   -145785.94       289.35   293.3
2.159       -145495.40   -145787.98       292.58   296.6
2.149       -145497.72   -145786.65       288.93   292.9
2.136       -145496.55   -145785.55       289.00   293.0
2.160       -145495.39   -145787.63       292.23   296.3
2.150       -145497.74   -145786.37       288.63   292.6
2.137       -145496.51   -145785.26       288.75   292.7
2.161       -145495.38   -145787.20       291.82   295.8
2.151       -145497.77   -145786.09       288.32   292.3
2.138       -145496.51   -145785.14       288.62   292.6
2.162       -145495.40   -145786.75       291.35   295.4
2.152       -145497.76   -145785.84       288.08   292.1
2.139       -145496.52   -145785.27       288.75   292.7
2.163       -145495.46   -145786.35       290.89   294.9
2.153       -145497.78   -145785.66       287.88   291.9
2.140       -145496.52   -145785.68       289.15   293.1
2.164       -145495.47   -145786.03       290.56   294.6
2.154       -145497.79   -145785.59       287.81   291.8
2.141       -145496.54   -145786.32       289.78   293.8
2.165       -145495.48   -145785.80       290.33   294.3
2.155       -145497.77   -145785.69       287.91   291.9
2.142       -145496.49   -145787.15       290.66   294.7
2.166       -145495.48   -145785.68       290.20   294.2
2.156       -145497.73   -145785.97       288.24   292.2
2.143       -145496.53   -145788.06       291.53   295.6
2.167       -145495.41   -145785.65       290.24   294.2
2.144       -145496.55   -145788.94       292.39   296.4
2.157       -145497.72   -145786.42       288.71   292.7
2.168       -145495.45   -145785.69       290.24   294.2
2.145       -145496.52   -145789.72       293.20   297.2
2.158       -145497.69   -145787.01       289.32   293.3
2.169       -145495.48   -145785.78       290.30   294.3
2.146       -145496.50   -145790.32       293.82   297.9
2.159       -145497.63   -145787.66       290.02   294.0
2.170       -145495.54   -145785.87       290.34   294.3
2.147       -145496.49   -145790.70       294.21   298.3
2.160       -145497.64   -145788.26       290.61   294.6
2.171       -145495.53   -145785.97       290.44   294.4
2.148       -145496.52   -145790.84       294.32   298.4
2.161       -145497.63   -145788.69       291.06   295.1
2.172       -145495.47   -145786.03       290.55   294.6
2.149       -145496.47   -145790.76       294.29   298.4
2.162       -145497.66   -145788.88       291.22   295.2
2.173       -145495.56   -145786.05       290.49   294.5
2.150       -145496.50   -145790.49       293.99   298.1
2.163       -145497.72   -145788.81       291.09   295.1
2.174       -145495.42   -145786.02       290.60   294.6
2.151       -145496.49   -145790.06       293.57   297.6
2.175       -145495.45   -145785.96       290.51   294.5
2.164       -145497.62   -145788.52       290.90   294.9
2.152       -145496.45   -145789.51       293.06   297.1
2.176       -145495.44   -145785.91       290.47   294.5
2.165       -145497.62   -145788.08       290.45   294.5
2.153       -145496.51   -145788.89       292.38   296.4
2.177       -145495.45   -145785.93       290.48   294.5
2.166       -145497.54   -145787.63       290.09   294.1
2.154       -145496.51   -145788.23       291.72   295.8
2.178       -145495.37   -145786.05       290.68   294.7
2.167       -145497.48   -145787.30       289.82   293.8
2.155       -145496.44   -145787.55       291.10   295.1
2.179       -145495.38   -145786.28       290.90   294.9
2.168       -145497.41   -145787.19       289.78   293.8
2.156       -145496.42   -145786.87       290.45   294.5
2.180       -145495.47   -145786.61       291.14   295.2
2.169       -145497.42   -145787.39       289.97   294.0
2.157       -145496.38   -145786.21       289.84   293.8
2.181       -145495.51   -145786.99       291.48   295.5
2.170       -145497.47   -145787.88       290.41   294.4
2.158       -145496.36   -145785.61       289.25   293.2
2.182       -145495.48   -145787.33       291.84   295.9
2.171       -145497.49   -145788.58       291.10   295.1
2.159       -145496.31   -145785.08       288.77   292.8
2.183       -145495.48   -145787.54       292.06   296.1
2.172       -145497.48   -145789.38       291.90   295.9
2.160       -145496.25   -145784.66       288.41   292.4
2.184       -145495.54   -145787.54       292.00   296.0
2.173       -145497.43   -145790.13       292.70   296.7
2.161       -145496.29   -145784.38       288.08   292.1
2.185       -145495.42   -145787.32       291.89   295.9
2.174       -145497.54   -145790.67       293.14   297.2
2.162       -145496.21   -145784.26       288.05   292.0
2.186       -145495.36   -145786.88       291.52   295.5
2.175       -145497.54   -145790.93       293.38   297.4
2.163       -145496.24   -145784.30       288.06   292.0
2.187       -145495.43   -145786.28       290.86   294.9
2.176       -145497.52   -145790.84       293.32   297.4
2.164       -145496.19   -145784.49       288.30   292.3
2.188       -145495.51   -145785.63       290.12   294.1
2.177       -145497.48   -145790.45       292.97   297.0
2.165       -145496.24   -145784.81       288.57   292.6
2.189       -145495.47   -145784.99       289.52   293.5
2.178       -145497.47   -145789.79       292.32   296.4
2.166       -145496.26   -145785.25       288.99   293.0
2.190       -145495.54   -145784.47       288.92   292.9
2.179       -145497.42   -145788.98       291.56   295.6
2.167       -145496.20   -145785.75       289.55   293.5
2.191       -145495.46   -145784.09       288.64   292.6
2.180       -145497.45   -145788.14       290.69   294.7
2.168       -145496.18   -145786.26       290.09   294.1
2.192       -145495.52   -145783.90       288.39   292.4
2.181       -145497.47   -145787.37       289.91   293.9
2.169       -145496.14   -145786.75       290.61   294.6
2.193       -145495.53   -145783.93       288.39   292.4
2.182       -145497.42   -145786.76       289.35   293.3
2.170       -145496.23   -145787.16       290.93   294.9
2.194       -145495.50   -145784.15       288.65   292.6
2.183       -145497.48   -145786.39       288.91   292.9
2.171       -145496.22   -145787.47       291.25   295.3
2.195       -145495.45   -145784.58       289.13   293.1
2.184       -145497.51   -145786.28       288.77   292.8
2.172       -145496.23   -145787.68       291.45   295.5
2.196       -145495.49   -145785.20       289.71   293.7
2.185       -145497.51   -145786.44       288.93   292.9
2.173       -145496.33   -145787.81       291.48   295.5
2.197       -145495.50   -145785.98       290.48   294.5
2.186       -145497.53   -145786.82       289.29   293.3
2.174       -145496.22   -145787.91       291.70   295.7
2.198       -145495.51   -145786.89       291.37   295.4
2.175       -145496.27   -145788.02       291.75   295.8
2.187       -145497.53   -145787.38       289.85   293.9
2.199       -145495.46   -145787.85       292.39   296.4
2.176       -145496.23   -145788.18       291.95   296.0
2.188       -145497.55   -145788.02       290.47   294.5
2.200       -145495.54   -145788.81       293.28   297.3
2.177       -145496.36   -145788.41       292.05   296.1
2.189       -145497.48   -145788.65       291.16   295.2
2.201       -145495.50   -145789.69       294.19   298.3
2.178       -145496.38   -145788.70       292.32   296.4
2.202       -145495.51   -145790.40       294.89   299.0
2.190       -145497.51   -145789.18       291.67   295.7
2.179       -145496.43   -145789.00       292.58   296.6
2.203       -145495.57   -145790.85       295.28   299.4
2.191       -145497.50   -145789.55       292.05   296.1
2.180       -145496.35   -145789.30       292.95   297.0
2.204       -145495.54   -145791.00       295.46   299.5
2.192       -145497.59   -145789.70       292.11   296.1
2.181       -145496.44   -145789.50       293.06   297.1
2.205       -145495.52   -145790.84       295.32   299.4
2.193       -145497.59   -145789.66       292.06   296.1
2.182       -145496.50   -145789.58       293.08   297.1
